1.860	0.215
1.870	0.214
1.880	0.213
1.890	0.212
1.900	0.212
1.910	0.211
1.920	0.210
1.930	0.209
1.940	0.208
1.950	0.208
1.960	0.207
1.970	0.206
1.980	0.205
1.990	0.204
2.000	0.204
2.010	0.203
2.020	0.202
2.030	0.201
2.040	0.201
2.050	0.200
2.060	0.199
2.070	0.199
2.080	0.198
2.090	0.197
2.100	0.196
2.110	0.196
2.120	0.195
2.130	0.194
2.140	0.194
2.150	0.193
2.160	0.192
2.170	0.192
2.180	0.191
2.190	0.190
2.200	0.190
2.210	0.189
2.220	0.188
2.230	0.188
2.240	0.187
2.250	0.186
2.260	0.186
2.270	0.185
2.280	0.184
2.290	0.184
2.300	0.183
2.310	0.182
2.320	0.182
2.330	0.181
2.340	0.180
2.350	0.180
2.360	0.179
2.370	0.179
2.380	0.178
2.390	0.177
2.400	0.177
2.410	0.176
2.420	0.176
2.430	0.175
2.440	0.174
2.450	0.174
2.460	0.173
2.470	0.173
2.480	0.172
2.490	0.171
2.500	0.171
2.510	0.170
2.520	0.170
2.530	0.169
2.540	0.168
2.550	0.168
2.560	0.167
2.570	0.167
2.580	0.166
2.590	0.166
2.600	0.165
2.610	0.165
2.620	0.164
2.630	0.163
2.640	0.163
2.650	0.162
2.660	0.162
2.670	0.161
2.680	0.161
2.690	0.160
2.700	0.160
2.710	0.159
2.720	0.159
2.730	0.158
2.740	0.158
2.750	0.157
2.760	0.157
2.770	0.156
2.780	0.156
2.790	0.155
2.800	0.155
2.810	0.154
2.820	0.154
2.830	0.153
2.840	0.153
2.850	0.152
2.860	0.152
2.870	0.151
2.880	0.151
2.890	0.150
2.900	0.150
2.910	0.149
2.920	0.149
2.930	0.148
2.940	0.148
2.950	0.148
2.960	0.147
2.970	0.147
2.980	0.146
2.990	0.146
3.000	0.145
3.010	0.145
3.020	0.144
3.030	0.144
3.040	0.144
3.050	0.143
3.060	0.143
3.070	0.142
3.080	0.142
3.090	0.141
3.100	0.141
3.110	0.141
3.120	0.140
3.130	0.140
3.140	0.139
3.150	0.139
3.160	0.138
3.170	0.138
3.180	0.138
3.190	0.137
3.200	0.137
3.210	0.136
3.220	0.136
3.230	0.136
3.240	0.135
3.250	0.135
3.260	0.134
3.270	0.134
3.280	0.134
3.290	0.133
3.300	0.133
3.310	0.133
3.320	0.132
3.330	0.132
3.340	0.131
3.350	0.131
3.360	0.131
3.370	0.130
3.380	0.130
3.390	0.130
3.400	0.129
3.410	0.129
3.420	0.129
3.430	0.128
3.440	0.128
3.450	0.127
3.460	0.127
3.470	0.127
3.480	0.126
3.490	0.126
3.500	0.126
3.510	0.125
3.520	0.125
3.530	0.125
3.540	0.124
3.550	0.124
3.560	0.124
3.570	0.123
3.580	0.123
3.590	0.123
3.600	0.122
3.610	0.122
3.620	0.122
3.630	0.122
3.640	0.121
3.650	0.121
3.660	0.121
3.670	0.120
3.680	0.120
3.690	0.120
3.700	0.119
3.710	0.119
3.720	0.119
3.730	0.118
3.740	0.118
3.750	0.118
3.760	0.118
3.770	0.117
3.780	0.117
3.790	0.117
3.800	0.116
3.810	0.116
3.820	0.116
3.830	0.116
3.840	0.115
3.850	0.115
3.860	0.115
3.870	0.114
3.880	0.114
3.890	0.114
3.900	0.114
3.910	0.113
3.920	0.113
3.930	0.113
3.940	0.113
3.950	0.112
3.960	0.112
3.970	0.112
3.980	0.111
3.990	0.111
4.000	0.111
4.010	0.111
4.020	0.110
4.030	0.110
4.040	0.110
4.050	0.110
4.060	0.109
4.070	0.109
4.080	0.109
4.090	0.109
4.100	0.108
4.110	0.108
4.120	0.108
4.130	0.108
4.140	0.107
4.150	0.107
4.160	0.107
4.170	0.107
4.180	0.106
4.190	0.106
4.200	0.106
4.210	0.106
4.220	0.106
4.230	0.105
4.240	0.105
4.250	0.105
4.260	0.105
4.270	0.104
4.280	0.104
4.290	0.104
4.300	0.104
4.310	0.104
4.320	0.103
4.330	0.103
4.340	0.103
4.350	0.103
4.360	0.102
4.370	0.102
4.380	0.102
4.390	0.102
4.400	0.102
4.410	0.101
4.420	0.101
4.430	0.101
4.440	0.101
4.450	0.100
4.460	0.100
4.470	0.100
4.480	0.100
4.490	0.100
4.500	0.099
4.510	0.099
4.520	0.099
4.530	0.099
4.540	0.099
4.550	0.098
4.560	0.098
4.570	0.098
4.580	0.098
4.590	0.098
4.600	0.097
4.610	0.097
4.620	0.097
4.630	0.097
4.640	0.097
4.650	0.096
4.660	0.096
4.670	0.096
4.680	0.096
4.690	0.096
4.700	0.095
4.710	0.095
4.720	0.095
4.730	0.095
4.740	0.095
4.750	0.095
4.760	0.094
4.770	0.094
4.780	0.094
4.790	0.094
4.800	0.094
4.810	0.093
4.820	0.093
4.830	0.093
4.840	0.093
4.850	0.093
4.860	0.092
4.870	0.092
4.880	0.092
4.890	0.092
4.900	0.092
4.910	0.092
4.920	0.091
4.930	0.091
4.940	0.091
4.950	0.091
4.960	0.091
4.970	0.091
4.980	0.090
4.990	0.090
5.000	0.090
5.010	0.090
5.020	0.090
5.030	0.089
5.040	0.089
5.050	0.089
5.060	0.089
5.070	0.089
5.080	0.089
5.090	0.088
5.100	0.088
5.110	0.088
5.120	0.088
5.130	0.088
5.140	0.088
5.150	0.087
5.160	0.087
5.170	0.087
5.180	0.087
5.190	0.087
5.200	0.086
5.210	0.086
5.220	0.086
5.230	0.086
5.240	0.086
5.250	0.086
5.260	0.085
5.270	0.085
5.280	0.085
5.290	0.085
5.300	0.085
5.310	0.085
5.320	0.084
5.330	0.084
5.340	0.084
5.350	0.084
5.360	0.084
5.370	0.084
5.380	0.083
5.390	0.083
5.400	0.083
5.410	0.083
5.420	0.083
5.430	0.082
5.440	0.082
5.450	0.082
5.460	0.082
5.470	0.082
5.480	0.082
5.490	0.081
5.500	0.081
5.510	0.081
5.520	0.081
5.530	0.081
5.540	0.081
5.550	0.080
5.560	0.080
5.570	0.080
5.580	0.080
5.590	0.080
5.600	0.079
5.610	0.079
5.620	0.079
5.630	0.079
5.640	0.079
5.650	0.079
5.660	0.078
5.670	0.078
5.680	0.078
5.690	0.078
5.700	0.078
5.710	0.078
5.720	0.077
5.730	0.077
5.740	0.077
5.750	0.077
5.760	0.077
5.770	0.076
5.780	0.076
5.790	0.076
5.800	0.076
5.810	0.076
5.820	0.075
5.830	0.075
5.840	0.075
5.850	0.075
5.860	0.075
5.870	0.075
5.880	0.074
5.890	0.074
5.900	0.074
5.910	0.074
5.920	0.074
5.930	0.073
5.940	0.073
5.950	0.073
5.960	0.073
5.970	0.073
5.980	0.072
5.990	0.072
6.000	0.072
6.010	0.072
6.020	0.072
6.030	0.072
6.040	0.071
6.050	0.071
6.060	0.071
6.070	0.071
6.080	0.071
6.090	0.071
6.100	0.071
6.110	0.071
6.120	0.070
6.130	0.070
6.140	0.070
6.150	0.070
6.160	0.070
6.170	0.070
6.180	0.070
6.190	0.070
6.200	0.069
6.210	0.069
6.220	0.069
6.230	0.069
6.240	0.069
6.250	0.069
6.260	0.069
6.270	0.068
6.280	0.068
6.290	0.068
6.300	0.068
6.310	0.068
6.320	0.068
6.330	0.068
6.340	0.068
6.350	0.067
6.360	0.067
6.370	0.067
6.380	0.067
6.390	0.067
6.400	0.067
6.410	0.067
6.420	0.067
6.430	0.066
6.440	0.066
6.450	0.066
6.460	0.066
6.470	0.066
6.480	0.066
6.490	0.066
6.500	0.066
6.510	0.065
6.520	0.065
6.530	0.065
6.540	0.065
6.550	0.065
6.560	0.065
6.570	0.065
6.580	0.064
6.590	0.064
6.600	0.064
6.610	0.064
6.620	0.064
6.630	0.064
6.640	0.064
6.650	0.064
6.660	0.063
6.670	0.063
6.680	0.063
6.690	0.063
6.700	0.063
6.710	0.063
6.720	0.063
6.730	0.063
6.740	0.062
6.750	0.062
6.760	0.062
6.770	0.062
6.780	0.062
6.790	0.062
6.800	0.062
6.810	0.062
6.820	0.061
6.830	0.061
6.840	0.061
6.850	0.061
6.860	0.061
6.870	0.061
6.880	0.061
6.890	0.061
6.900	0.060
6.910	0.060
6.920	0.060
6.930	0.060
6.940	0.060
6.950	0.060
6.960	0.060
6.970	0.060
6.980	0.059
6.990	0.059
7.000	0.059
7.010	0.059
7.020	0.059
7.030	0.059
7.040	0.059
7.050	0.059
7.060	0.059
7.070	0.059
7.080	0.059
7.090	0.058
7.100	0.058
7.110	0.058
7.120	0.058
7.130	0.058
7.140	0.058
7.150	0.058
7.160	0.058
7.170	0.058
7.180	0.058
7.190	0.058
7.200	0.058
7.210	0.058
7.220	0.058
7.230	0.057
7.240	0.057
7.250	0.057
7.260	0.057
7.270	0.057
7.280	0.057
7.290	0.057
7.300	0.057
7.310	0.057
7.320	0.057
7.330	0.057
7.340	0.057
7.350	0.057
7.360	0.057
7.370	0.056
7.380	0.056
7.390	0.056
7.400	0.056
7.410	0.056
7.420	0.056
7.430	0.056
7.440	0.056
7.450	0.056
7.460	0.056
7.470	0.056
7.480	0.056
7.490	0.056
7.500	0.056
7.510	0.055
7.520	0.055
7.530	0.055
7.540	0.055
7.550	0.055
7.560	0.055
7.570	0.055
7.580	0.055
7.590	0.055
7.600	0.055
7.610	0.055
7.620	0.055
7.630	0.055
7.640	0.055
7.650	0.055
7.660	0.055
7.670	0.054
7.680	0.054
7.690	0.054
7.700	0.054
7.710	0.054
7.720	0.054
7.730	0.054
7.740	0.054
7.750	0.054
7.760	0.054
7.770	0.054
7.780	0.054
7.790	0.054
7.800	0.054
7.810	0.054
7.820	0.054
7.830	0.054
7.840	0.053
7.850	0.053
7.860	0.053
7.870	0.053
7.880	0.053
7.890	0.053
7.900	0.053
7.910	0.053
7.920	0.053
7.930	0.053
7.940	0.053
7.950	0.053
7.960	0.053
7.970	0.053
7.980	0.053
7.990	0.053
8.000	0.053
